Customer ID,Age,Gender,Years at address,Employment status,Country,Current debt,Postcode,Income,Own home,CCJs,Loan amount,Outcome
786766,41,F,10,Unemployed,UK,1030,E17 6PB,47000,Own,3,18887,Defaulted
1020361,55,M,10,Unemployed,UK,5140,E2 0SU,41000,Own,3,12976,Paid
992337,77,F,56,Unemployed,UK,5250,E3 5AX,48500,Rent,0,26550,Paid
1009277,32,F,14,Self Employed,UK,4800,EH14 1AT,25000,Rent,0,24952,Defaulted
783663,88,F,60,Unemployed,UK,2530,EH14 1DY,42500,Mortgage,3,5477,Defaulted
672808,46,M,22,Unemployed,UK,3270,EH4 3RF,50000,Mortgage,2,12091,Defaulted
1083503,86,F,46,Unemployed,UK,6070,EH8 9UP,10000,Mortgage,3,1386,Defaulted
647802,21,M,3,Self Employed,UK,1650,EN11 9DG,23000,Mortgage,1,8512,Paid
1024546,67,M,19,Unemployed,UK,880,EN4 8TY,49000,Rent,1,5506,Defaulted
1085141,89,M,37,Employed,UK,8100,FK15 9HB,32500,Mortgage,1,28292,Defaulted
724394,37,F,4,Unemployed,UK,2970,G12 0EG,51500,Rent,3,19459,Defaulted
653068,55,F,34,Unemployed,UK,4000,G20 6DF,38000,Own,0,25012,Defaulted
865535,53,M,33,Unemployed,UK,620,GL7 6LE,22000,Rent,1,1146,Paid
964706,30,F,3,Unemployed,UK,150,GU2 9LF,21000,Rent,1,4817,Paid
919557,63,M,40,Employed,UK,1020,GU2 9LW,35000,Own,10,19712,Paid
610801,41,M,18,Unemployed,UK,0,GU22 9PG,52000,Mortgage,0,43151,Paid
680235,73,F,11,Unemployed,UK,3240,GU8 6QE,52000,Mortgage,2,16486,Paid
715306,27,M,8,Unemployed,UK,50,GY3 5JU,37500,Own,0,34711,Paid
736416,75,F,13,Self Employed,UK,40,HD9 1QG,29000,Mortgage,0,23376,Paid
877759,18,M,1,Unemployed,UK,810,HR3 5LL,50000,Mortgage,0,40186,Defaulted
1075370,52,M,18,Self Employed,UK,180,HU17 0ET,21500,Own,1,5112,Paid
855174,60,M,40,Unemployed,UK,2990,KA7 4HP,43000,Mortgage,0,9562,Defaulted
730302,39,M,11,Self Employed,UK,5020,KT2 6HD,53000,Own,2,23190,Paid
1018505,70,F,52,Employed,UK,9800,KT21 2LR,44500,Rent,3,9306,Defaulted
662109,71,F,10,Employed,UK,100,KT23 4HR,52000,Own,0,45488,Paid
806092,40,F,6,Self Employed,UK,8460,LS11 9BG,51500,Own,0,25520,Defaulted
890980,60,F,29,Unemployed,UK,1520,LS2 9AH,25500,Mortgage,1,7099,Defaulted
649682,56,F,37,Self Employed,UK,7960,LS6 4PR,46000,Mortgage,0,27188,Paid
829293,83,M,60,Employed,UK,110,M1 6LG,54500,Own,1,24589,Paid
1030647,43,F,13,Self Employed,UK,1330,M14 7QD,21000,Mortgage,0,13877,Defaulted
732737,60,M,26,Self Employed,UK,1050,ME7 5SE,33500,Mortgage,3,5187,Defaulted
578019,17,F,1,Self Employed,UK,7140,MK11 1BQ,29500,Own,0,9035,Paid
1043653,70,F,27,Unemployed,UK,5290,MK40 2LU,51500,Own,3,20966,Paid
842612,48,M,12,Self Employed,UK,80,N10 3EB,51000,Own,0,26021,Defaulted
970998,54,M,14,Unemployed,UK,2850,N10 3NR,21000,Mortgage,1,15980,Defaulted
1034100,88,M,69,Unemployed,UK,2960,N16 8SB,34000,Rent,3,28065,Defaulted
788385,28,F,7,Self Employed,UK,4520,N16 9AL,28500,Rent,0,24421,Paid
826496,56,F,10,Self Employed,UK,6110,N19 3EG,36500,Rent,0,23061,Paid
1074184,40,M,17,Unemployed,UK,3480,N19 5RW,20000,Rent,2,7226,Defaulted
670241,61,F,35,Unemployed,UK,2660,N22 7EX,52500,Own,0,8835,Paid
603060,45,F,9,Self Employed,UK,4930,N3 2LE,47500,Mortgage,1,11939,Paid
611293,61,M,25,Self Employed,UK,7900,N5 1PP,32000,Own,0,5837,Defaulted
754945,58,M,38,Self Employed,UK,4060,N5 2HR,36000,Mortgage,0,1693,Paid
893898,41,M,9,Self Employed,UK,480,N7 8AT,50500,Own,2,10841,Defaulted
1000458,65,M,30,Unemployed,UK,2250,N8 7DA,43000,Mortgage,2,11644,Paid
1004212,24,F,7,Unemployed,UK,450,N8 8AR,30500,Own,3,29541,Defaulted
1077928,75,M,15,Self Employed,UK,2680,N8 9EX,49000,Rent,0,9345,Paid
1035472,23,M,2,Unemployed,UK,2020,NE30 4NU,41000,Own,1,15047,Paid
646125,18,M,1,Unemployed,UK,2500,NE6 5DY,51500,Mortgage,1,23420,Paid
1002518,25,M,5,Self Employed,UK,3340,NN7 1LD,53000,Mortgage,2,148,Defaulted
654631,56,F,5,Unemployed,UK,560,NR7 0GL,35500,Own,0,7668,Defaulted
1027873,26,M,7,Employed,UK,9640,NW1 8XN,50500,Own,0,33821,Defaulted
599167,88,M,44,Unemployed,UK,1750,NW10 5AY,38500,Own,2,24743,Defaulted
1050822,85,F,65,Unemployed,UK,9430,NW2 3TJ,43000,Rent,0,872,Paid
858182,43,F,17,Employed,UK,9790,NW2 4ET,30500,Rent,2,6560,Defaulted
738669,85,F,51,Self Employed,UK,6390,NW2 4PH,46000,Own,0,19630,Defaulted
647049,25,F,8,Employed,UK,60,NW3 2YT,37000,Mortgage,3,35074,Defaulted
911806,45,M,20,Employed,UK,30,NW5 2QY,26000,Own,1,20702,Defaulted
939265,47,M,5,Unemployed,UK,1130,OX2 7NF,45000,Mortgage,0,27111,Paid
1066824,61,F,24,Employed,UK,420,OX28 1AP,30500,Mortgage,2,17895,Paid
901372,69,M,1,Self Employed,UK,1170,PL26 6EX,12500,Rent,0,11836,Defaulted
1016023,24,F,5,Unemployed,UK,200,PL8 1AW,48000,Rent,0,41110,Defaulted
1110225,41,M,6,Unemployed,UK,1330,PO5 1RR,47500,Mortgage,1,30076,Paid
869004,89,M,49,Unemployed,UK,8870,RG17 7LL,40000,Mortgage,1,37329,Defaulted
798040,28,F,2,Retired,UK,9840,RG42 5QD,32500,Own,0,6485,Defaulted
1037019,80,M,16,Self Employed,UK,6610,RH1 6NG,47000,Rent,2,23614,Paid
814570,79,F,54,Unemployed,UK,0,RH12 4PP,34500,Own,0,24657,Paid
632203,45,M,27,Self Employed,UK,3870,RH17 7QL,22500,Mortgage,2,14391,Paid
910150,83,F,36,Self Employed,UK,820,RH4 2JJ,34500,Rent,2,25737,Defaulted
922102,36,F,10,Employed,UK,9180,SA15 4ET,42000,Own,0,35486,Defaulted
675988,83,M,56,Unemployed,UK,1310,SE12 0LH,42500,Own,3,3222,Defaulted
935637,32,F,2,Self Employed,UK,9690,SE15 4AB,50000,Own,1,35622,Defaulted
940555,73,M,56,Self Employed,UK,4850,SE17 2EQ,29500,Own,0,3977,Defaulted
1051894,64,M,36,Self Employed,UK,0,SE19 3AN,24000,Own,1,3083,Defaulted
948804,59,M,39,Self Employed,UK,7030,SE23 2EA,17500,Mortgage,1,14776,Defaulted
1080820,23,M,2,Self Employed,UK,140,SE5 7EB,18000,Mortgage,1,9923,Paid
884626,55,M,36,Employed,UK,8290,SE5 7HS,37000,Mortgage,1,35697,Defaulted
867965,24,M,7,Self Employed,UK,4640,SE5 8BG,51500,Own,3,38083,Defaulted
1094320,38,F,12,Self Employed,UK,4280,SG12 9FG,41500,Rent,0,34415,Paid
1063733,73,F,24,Employed,UK,2400,SN14 6NE,17000,Own,2,1183,Defaulted
616130,60,F,13,Self Employed,UK,2050,SO15 2HR,49000,Own,3,13982,Defaulted
731899,63,F,3,Self Employed,UK,4980,SO23 0JS,40500,Mortgage,2,22886,Defaulted
1103398,45,F,9,Unemployed,UK,8830,SO43 7DA,42000,Mortgage,2,11881,Defaulted
806171,86,M,34,Self Employed,UK,5690,SP6 2AF,13000,Own,3,6095,Paid
748920,55,M,27,Self Employed,UK,9250,SS1 2NS,51500,Own,0,8450,Defaulted
875792,18,M,1,Self Employed,UK,620,ST4 5JW,40500,Mortgage,0,4692,Defaulted
600205,64,M,37,Self Employed,UK,4620,ST5 2HB,32500,Own,2,11705,Defaulted
701162,47,M,20,Unemployed,UK,930,SW14 7QA,27000,Rent,0,23263,Paid
646872,82,F,29,Self Employed,UK,650,SW16 2AW,53500,Mortgage,0,30856,Defaulted
851550,63,M,33,Employed,UK,2690,SW16 2AY,41000,Own,0,29506,Paid
985148,50,M,24,Unemployed,UK,2590,SW17 7DW,37500,Mortgage,1,16096,Paid
1015838,68,F,40,Unemployed,UK,60,SW18 3BL,45000,Own,0,16758,Paid
997118,41,F,24,Employed,UK,0,SW19 6ND,38500,Own,0,16756,Paid
1044876,31,M,9,Self Employed,UK,340,SW19 6NX,18000,Mortgage,0,14478,Defaulted
897876,66,M,28,Self Employed,UK,1770,SW1X 0DJ,50500,Mortgage,2,38826,Defaulted
586960,17,F,1,Unemployed,UK,420,SW3 4TE,45500,Mortgage,1,11857,Paid
925482,20,F,3,Self Employed,UK,50,SW3 6RD,35500,Mortgage,0,13042,Defaulted
1017199,30,M,10,Self Employed,UK,0,SW4 6SS,51000,Own,2,13248,Defaulted
930905,71,M,25,Self Employed,UK,250,SW4 7PT,52500,Rent,0,22257,Paid
878858,55,F,32,Self Employed,UK,130,SY22 6TW,36500,Own,3,2958,Defaulted
749297,26,M,1,Unemployed,UK,190,SY23 4LL,21500,Rent,0,11165,Paid
1027292,83,M,12,Self Employed,UK,1110,SY24 5JD,37000,Own,0,1193,Paid
762812,54,F,17,Self Employed,UK,7120,TD6 0AA,45500,Mortgage,1,8003,Defaulted
571230,61,F,16,Unemployed,UK,250,TD7 4LE,41000,Own,0,5962,Paid
712983,55,F,35,Self Employed,UK,1210,TN1 2LL,46500,Own,1,37327,Defaulted
586502,72,M,19,Self Employed,UK,4020,TN18 4LH,37000,Mortgage,1,23466,Defaulted
1076651,59,F,10,Unemployed,UK,1430,TN30 6XA,47000,Own,1,22696,Paid
1101135,65,F,37,Self Employed,UK,2520,TN34 1TG,30500,Rent,0,28947,Paid
930588,49,M,18,Employed,UK,750,TN4 0DG,43000,Mortgage,0,3505,Paid
986538,60,M,5,Unemployed,UK,140,TQ9 6AW,18500,Mortgage,0,4186,Paid
985564,76,M,30,Unemployed,UK,7530,TQ9 7EP,43500,Mortgage,1,20475,Paid
557984,75,M,25,Employed,UK,0,TR26 2AP,38000,Own,0,21329,Paid
698267,20,M,1,Employed,UK,2760,W12 9EZ,41000,Mortgage,1,23398,Paid
986460,65,M,17,Self Employed,UK,980,W12 9SJ,53000,Own,3,2969,Defaulted
910869,87,M,70,Employed,UK,4340,WC1B 5AE,36000,Mortgage,0,5605,Paid
982780,68,F,7,Self Employed,UK,2510,WD5 0ST,17000,Mortgage,2,2519,Defaulted
704494,61,F,35,Unemployed,UK,5110,WF2 6AG,28000,Own,2,14052,Defaulted
966661,82,F,55,Self Employed,UK,1120,WR6 6DJ,44500,Own,1,34485,Paid
595695,32,F,15,Unemployed,UK,4910,WR9 7EQ,46500,Own,2,34064,Defaulted
566875,89,F,7,Unemployed,UK,210,WV6 9PH,44000,Rent,1,31238,Paid
802042,58,F,5,Unemployed,UK,7650,YO60 7HE,54000,Rent,3,31259,Defaulted
870399,81,M,15,Self Employed,UK,330,SW11 2QD,48000,Mortgage,2,11867,Defaulted
622141,85,M,9,Unemployed,UK,1410,YO62 4HT,33500,Mortgage,0,23338,Defaulted
817024,76,M,20,Self Employed,UK,1950,DE22 5JB,44500,Mortgage,1,22622,Defaulted
1044557,65,F,4,Self Employed,UK,5800,YO42 1TP,13500,Own,0,12047,Paid
1099704,58,F,31,Unemployed,UK,7840,DE65 6FQ,28500,Own,0,20894,Defaulted
904922,67,F,16,Self Employed,UK,7300,RG4 7EY,49000,Own,0,32957,Defaulted
833628,75,F,2,Self Employed,UK,1410,NR35 2JL,33000,Own,0,15375,Paid
958109,61,M,9,Unemployed,UK,1950,LE15 7SJ,42500,Rent,0,10111,Paid
605892,72,M,3,Employed,UK,2050,CV37 9BL,23500,Own,0,21163,Paid
604770,33,F,10,Self Employed,UK,90,TD10 6UP,26000,Own,1,11187,Paid
605558,54,M,11,Self Employed,UK,700,AL5 5ST,52500,Own,0,35930,Paid
855694,34,M,6,Unemployed,UK,2920,TW10 6BG,50500,Own,3,28589,Defaulted
938408,34,F,9,Unemployed,UK,1870,DT8 3HN,50000,Own,0,21596,Paid
888298,26,F,5,Unemployed,UK,290,G84 8LQ,41000,Own,2,6420,Defaulted
657008,21,F,2,Self Employed,UK,1110,SG8 8PX,46000,Mortgage,0,4024,Defaulted
745315,38,M,3,Unemployed,UK,4660,S17 4QF,50000,Mortgage,2,14823,Defaulted
724614,36,F,13,Self Employed,UK,2860,BA2 7DL,50500,Mortgage,1,23365,Paid
896654,24,F,3,Self Employed,UK,1060,CM15 8ER,39500,Own,0,20584,Paid
704458,70,M,23,Self Employed,UK,3310,GU52 6HU,52500,Own,3,33190,Paid
944870,25,F,4,Unemployed,UK,4000,PE8 5AN,33000,Own,0,2259,Defaulted
738950,30,M,5,Self Employed,UK,1760,GL6 9HW,45000,Own,2,9831,Paid
998176,88,F,47,Self Employed,UK,1940,CB7 4QR,14500,Own,0,13104,Paid
774656,53,F,3,Self Employed,UK,7810,TS14 6AL,46000,Own,1,39445,Paid
903235,83,M,13,Unemployed,UK,4520,SE14 5NW,42500,Own,2,40677,Paid
1040020,47,M,24,Employed,UK,5580,S1 4JN,39000,Mortgage,2,37557,Paid
941785,58,F,18,Self Employed,UK,3180,SW14 7DG,26500,Rent,0,9777,Paid
648605,80,M,61,Self Employed,UK,2200,PH7 4DY,51500,Rent,0,5697,Paid
887945,20,F,2,Unemployed,UK,4340,TN12 6DS,38500,Own,2,23171,Defaulted
834540,26,F,2,Self Employed,UK,4510,KT10 9NA,46000,Own,0,7689,Paid
685679,78,M,33,Self Employed,UK,4290,S11 7LX,41000,Own,0,28271,Paid
1022426,18,F,1,Unemployed,UK,1870,E3 5DB,54000,Rent,1,23561,Paid
659142,62,M,35,Self Employed,UK,180,NW6 6SL,39000,Mortgage,0,10832,Defaulted
848959,34,F,11,Self Employed,UK,3680,SO32 2BJ,38000,Mortgage,2,4137,Defaulted
711882,65,F,16,Self Employed,UK,150,CO10 0QJ,42500,Mortgage,0,33554,Defaulted
925107,41,F,21,Employed,UK,0,SW1V 4QF,18500,Own,1,3822,Paid
895970,51,F,11,Self Employed,UK,300,TW1 2PX,42000,Mortgage,0,1201,Paid
1010051,41,M,2,Self Employed,UK,7400,BR3 5HR,42000,Mortgage,2,13033,Defaulted
597962,71,F,21,Employed,UK,6080,LE15 9LN,47000,Mortgage,2,2240,Defaulted
724234,41,M,12,Self Employed,UK,40,L9 2DT,36500,Mortgage,1,12721,Paid
939595,26,M,4,Employed,UK,30,RH13 5HJ,43500,Mortgage,1,39356,Paid
1056425,44,M,21,Self Employed,UK,40,IV30 1NU,35000,Own,1,18233,Defaulted
766237,83,F,35,Self Employed,UK,8320,HD8 9ST,50000,Rent,2,21982,Paid
680858,67,F,16,Self Employed,UK,340,BH13 7NB,23500,Rent,3,7033,Paid
883508,51,F,21,Self Employed,UK,330,GU28 9JU,16000,Own,0,3532,Paid
811344,31,F,9,Self Employed,UK,8730,IP6 0SH,41500,Rent,0,30024,Defaulted
1004608,32,F,4,Unemployed,UK,2380,PO11 0FB,44000,Rent,1,8348,Paid
1072516,70,M,52,Unemployed,UK,980,WA15 8WR,14500,Own,3,2202,Defaulted
1022732,56,F,15,Unemployed,UK,9400,GL18 2AE,50000,Mortgage,1,42851,Paid
637323,48,F,15,Unemployed,UK,9950,SW7 1AB,20000,Own,3,1017,Defaulted
611448,61,M,13,Unemployed,UK,1080,FK5 4BD,53500,Rent,0,7106,Paid
676548,40,F,7,Unemployed,UK,8410,LE12 8AT,36500,Own,0,3153,Defaulted
983626,63,M,28,Self Employed,UK,10,HA2 0JQ,40000,Mortgage,0,22567,Paid
621404,62,M,15,Self Employed,UK,9780,CM3 4SZ,53000,Mortgage,1,43236,Defaulted
930667,26,F,4,Self Employed,UK,3090,SE11 5SE,35500,Own,3,13457,Defaulted
1066388,39,M,11,Unemployed,UK,7970,WN1 2SD,44500,Mortgage,0,4361,Paid
881600,21,F,2,Unemployed,UK,2980,TW20 8TW,46500,Mortgage,0,21519,Defaulted
687368,81,F,64,Unemployed,UK,8020,SW14 8BU,42000,Mortgage,0,19900,Defaulted
876363,67,F,10,Unemployed,UK,6120,CM3 4NT,51000,Own,0,39721,Paid
1079846,24,M,7,Self Employed,UK,8250,HG1 2HE,16000,Own,2,13574,Paid
799036,53,F,35,Self Employed,UK,2720,NN14 1DN,51000,Rent,2,43504,Defaulted
787411,81,F,57,Self Employed,UK,950,EH3 5PS,53000,Mortgage,0,35095,Defaulted
562306,82,M,1,Unemployed,UK,8720,RH10 3AF,51500,Mortgage,0,44711,Defaulted
766341,17,Female,1,Unemployed,UK,2100,SK11 9RZ,18000,Rent,0,7214,Paid
1053065,25,M,5,Self Employed,UK,10,LA5 0RN,42000,Rent,1,37058,Paid
935315,46,F,11,Self Employed,UK,1030,B93 9DE,51500,Rent,0,625,Paid
581931,38,M,20,Self Employed,UK,0,HP18 9EN,45500,Own,3,18376,Defaulted
832413,83,M,52,Self Employed,UK,9100,SW19 7GJ,38500,Mortgage,3,13979,Defaulted
911335,70,F,6,Self Employed,UK,2650,OX14 1SL,44500,Own,0,12939,Paid
712730,39,M,2,Self Employed,UK,3730,BN18 9NY,41500,Own,1,14255,Paid
718449,87,M,10,Self Employed,UK,8170,KT13 0HR,39500,Rent,1,14892,Defaulted
810906,33,F,6,Self Employed,UK,5240,IP20 9DG,47500,Own,0,43214,Defaulted
794351,18,F,1,Self Employed,UK,810,OX18 4RE,25000,Own,0,6362,Paid
678372,20,M,1,Self Employed,UK,1490,RG27 8PH,38500,Own,0,37668,Paid
874595,32,F,1,Self Employed,UK,2500,NW3 4NJ,46500,Mortgage,0,37594,Paid
630295,60,F,24,Employed,UK,4190,LA23 2EZ,32500,Rent,0,19317,Defaulted
918741,33,F,10,Unemployed,UK,9630,PH20 1BW,51000,Mortgage,0,26108,Paid
911530,64,M,30,Unemployed,UK,20,KT8 0BH,48000,Rent,1,8515,Paid
1081577,57,M,28,Employed,UK,8740,IV15 9UR,52000,Mortgage,0,50778,Defaulted
1017493,85,F,5,Self Employed,UK,1070,LS23 6HT,33000,Mortgage,0,23555,Paid
1035301,39,F,5,Unemployed,UK,960,CB3 6FY,32000,Mortgage,1,13496,Paid
708389,42,M,6,Self Employed,UK,7610,BR7 5QL,23500,Own,2,16309,Defaulted
1057763,70,M,40,Unemployed,UK,6490,MK18 2HS,40000,Mortgage,3,8446,Defaulted
555581,45,F,5,Self Employed,UK,680,NN6 0HA,45500,Own,1,24104,Paid
616811,57,M,10,Unemployed,UK,20,NG8 1BX,33000,Own,0,26915,Paid
809810,18,F,1,Self Employed,UK,1380,CV37 7DP,50500,Mortgage,1,41055,Paid
1008229,20,M,1,Self Employed,UK,2670,TS9 5LB,28000,Own,1,17709,Paid
1039592,57,M,18,Self Employed,UK,380,SG6 3HF,30000,Mortgage,2,14591,Defaulted
652937,27,M,7,Self Employed,UK,7150,IP13 6LJ,21000,Own,2,11017,Defaulted
1038732,71,M,14,Employed,UK,3430,GU14 6ST,7500,Mortgage,0,4763,Paid
684733,44,M,11,Self Employed,UK,690,SY7 8JG,45000,Rent,1,27712,Paid
834953,35,M,7,Self Employed,UK,1920,EX6 6RG,34000,Own,2,23928,Defaulted
618552,66,M,17,Unemployed,UK,5020,E10 6EP,54000,Rent,1,3586,Paid
971912,79,M,12,Unemployed,UK,5370,LA4 5LG,50000,Own,2,32416,Paid
613282,17,F,1,Self Employed,UK,4840,AB15 7XF,10000,Rent,3,2583,Defaulted
1028095,59,F,1,Employed,UK,960,NW6 6TD,50500,Mortgage,3,27654,Defaulted
779225,49,M,16,Self Employed,UK,9270,LA5 0AW,54500,Mortgage,0,37275,Defaulted
1102925,37,M,9,Self Employed,UK,350,N5 2DG,17000,Own,1,8857,Defaulted
807008,65,M,29,Self Employed,UK,4060,TN12 9AL,9500,Own,3,864,Defaulted
899542,25,F,3,Self Employed,UK,6990,NG3 5GW,28000,Own,0,8626,Paid
796442,28,F,2,Self Employed,UK,2730,NE46 3EE,25000,Own,0,16606,Paid
1049618,71,M,37,Self Employed,UK,2900,KY11 8FP,19000,Own,0,6563,Paid
970792,20,F,1,Unemployed,UK,30,W5 3SW,31500,Own,1,3283,Defaulted
602585,49,M,5,Employed,UK,0,GL51 6UL,52500,Own,2,3641,Paid
678807,60,F,13,Unemployed,UK,990,EH22 4DG,52500,Own,2,47176,Defaulted
858708,74,F,36,Unemployed,UK,2560,SW8 1BH,48000,Own,1,29187,Paid
1055624,85,F,61,Unemployed,UK,3130,SE26 4NY,42500,Own,2,8176,Defaulted
964867,30,M,5,Self Employed,UK,60,KT11 3EZ,30500,Rent,0,26124,Defaulted
700000,69,F,6,Self Employed,UK,1840,LL30 3AS,38000,Mortgage,2,24450,Defaulted
865775,39,M,2,Employed,UK,9360,EH10 5TG,53000,Mortgage,0,20619,Defaulted
1008243,53,F,9,Employed,UK,6650,SL5 7QR,43000,Mortgage,1,23271,Paid
907642,57,F,28,Self Employed,UK,10,DE45 1AT,18500,Own,0,3219,Paid
1069106,20,F,3,Employed,UK,1140,W9 3LY,27000,Rent,3,7181,Defaulted
766717,67,F,24,Employed,UK,230,SW16 1AF,30000,Own,1,11688,Paid
584937,46,M,2,Self Employed,UK,3200,SE23 3UU,49000,Rent,1,26276,Defaulted
1008079,86,M,41,Self Employed,UK,620,SY8 3AJ,26500,Own,1,14725,Defaulted
1104463,62,M,17,Self Employed,UK,7200,DA16 1BD,25000,Rent,0,17061,Paid
900142,28,M,5,Self Employed,UK,6260,SW1W 0RB,29000,Own,1,28689,Paid
758805,33,F,12,Unemployed,UK,400,PE6 7ET,49000,Own,1,21223,Defaulted
772865,82,F,57,Self Employed,UK,750,SW16 3DX,27000,Mortgage,2,510,Defaulted
915967,19,F,1,Self Employed,UK,330,NE65 7HU,40000,Mortgage,3,15131,Defaulted
558448,87,M,4,Employed,UK,760,TW9 2SS,31500,Own,0,8574,Defaulted
805921,84,M,23,Unemployed,UK,390,BA12 6BR,30500,Mortgage,1,26034,Defaulted
849336,67,F,32,Self Employed,UK,6760,GU51 3RF,32500,Own,0,29124,Paid
982581,65,F,12,Unemployed,UK,1400,PH3 1DB,47000,Own,0,38778,Paid
926696,40,F,20,Unemployed,UK,2830,SW17 0DY,48000,Own,3,15269,Defaulted
765843,84,F,24,Self Employed,UK,2200,RG27 9BE,51500,Own,1,23856,Paid
839433,77,F,3,Unemployed,UK,440,SW6 6HF,43500,Mortgage,0,6124,Paid
558850,18,F,1,Unemployed,UK,20,SA40 9YH,38000,Own,2,29872,Paid
838392,57,F,1,Employed,UK,170,BD23 3PQ,22500,Own,1,14767,Paid
954464,74,M,18,Unemployed,UK,8450,NP11 4GJ,40000,Mortgage,2,26267,Paid
945909,35,F,15,Self Employed,UK,1600,W12 0HF,41500,Mortgage,0,5695,Paid
961768,80,M,51,Self Employed,UK,1270,NW8 7DB,52500,Own,1,46439,Paid
1061290,78,M,9,Unemployed,UK,230,BS21 7DZ,53000,Mortgage,1,19698,Paid
905565,32,M,1,Unemployed,UK,2520,CB5 8HG,52500,Own,0,46134,Paid
1091238,47,M,9,Employed,UK,8800,W7 3HU,43500,Mortgage,0,37657,Defaulted
605775,34,F,14,Unemployed,UK,210,SE10 9LU,12000,Mortgage,0,5153,Paid
914307,46,M,5,Unemployed,UK,4920,OX18 4UH,37000,Mortgage,0,12259,Paid
791810,25,M,2,Self Employed,UK,10,SG2 7QA,27000,Own,2,20671,Defaulted
600339,68,M,5,Self Employed,UK,180,CM6 1QZ,24000,Mortgage,0,9328,Paid
909212,56,F,30,Self Employed,UK,3810,IM4 1EJ,36500,Own,0,459,Paid
799283,25,M,6,Unemployed,UK,330,CB3 7AP,44000,Mortgage,0,7005,Paid
599240,58,F,32,Self Employed,UK,1630,TN4 0NN,48000,Rent,1,10573,Paid
743845,26,F,8,Unemployed,UK,10,SW18 4LJ,37500,Rent,0,6521,Paid
1091004,34,F,12,Self Employed,UK,2670,TQ7 1QL,52000,Mortgage,2,10833,Paid
858494,63,F,36,Unemployed,UK,7430,SL2 3TL,8000,Mortgage,1,4226,Paid
734058,21,F,4,Self Employed,UK,1090,N22 7XN,44000,Rent,0,20456,Paid
794670,69,M,49,Unemployed,UK,1900,BA7 7AE,48500,Own,0,22881,Defaulted
983330,50,M,14,Self Employed,UK,1460,B16 8FL,53500,Own,0,2226,Defaulted
571374,72,M,47,Unemployed,UK,5860,CF11 8DZ,31000,Own,3,14565,Defaulted
603555,19,F,2,Unemployed,UK,150,WD17 3DG,31500,Rent,0,10187,Paid
687143,62,F,21,Self Employed,UK,6000,SW2 5BN,48000,Own,1,20648,Defaulted
856481,51,M,4,Self Employed,UK,1930,PH23 3BG,30500,Mortgage,2,14549,Defaulted
975180,18,F,1,Unemployed,UK,1510,AL5 4JF,51500,Mortgage,1,10784,Defaulted
1059587,39,F,22,Unemployed,UK,8120,B90 1TF,42000,Mortgage,3,24655,Defaulted
637891,45,M,17,Self Employed,UK,0,B96 6DZ,36000,Mortgage,1,27930,Paid
777540,43,M,4,Employed,UK,380,BH13 7BA,24000,Mortgage,2,23400,Defaulted
687744,60,F,30,Unemployed,UK,8270,BH2 6PH,36000,Own,3,6089,Defaulted
995528,20,F,3,Self Employed,UK,3600,BR1 4BF,49000,Rent,2,29625,Defaulted
840317,77,F,35,Unemployed,UK,5500,BR7 6RG,24000,Mortgage,0,13549,Paid
803003,53,M,7,Self Employed,UK,4110,BS9 3TN,44500,Own,0,19262,Paid
613982,33,F,1,Employed,UK,2510,BT14 6NY,23000,Own,0,7019,Paid
1002955,23,F,4,Self Employed,UK,1260,BT17 0ND,54000,Mortgage,2,51673,Defaulted
1026269,75,M,54,Self Employed,UK,4440,BT19 1YS,46000,Own,3,16940,Defaulted
801386,67,F,9,Self Employed,UK,5520,BT20 5RD,38000,Mortgage,0,16764,Paid
950045,30,F,3,Employed,UK,9730,BT23 8RE,44500,Rent,2,25427,Defaulted
757287,37,M,17,Self Employed,UK,220,BT30 8SW,12000,Mortgage,3,2392,Paid
596522,84,M,45,Self Employed,UK,530,BT38 9ER,33000,Mortgage,0,17146,Paid
1017111,84,F,13,Self Employed,UK,2280,BT38 9NN,42500,Own,0,41130,Paid
1092504,59,M,32,Employed,UK,2990,BT39 9LQ,37500,Own,1,3039,Paid
801251,28,F,2,Employed,UK,9020,BT4 3JW,25000,Rent,3,24065,Defaulted
560691,61,M,12,Self Employed,UK,210,BT46 5JN,11500,Own,2,6498,Defaulted
713009,49,F,20,Unemployed,UK,4170,BT49 0NJ,29000,Mortgage,0,28513,Paid
719349,28,M,5,Unemployed,UK,1210,BT49 0SF,30500,Mortgage,0,17391,Paid
589487,23,F,1,Unemployed,UK,1600,BT6 0HL,31000,Own,1,7357,Paid
898294,47,M,6,Self Employed,UK,410,BT6 9DU,51000,Own,2,23816,Defaulted
921811,24,F,4,Self Employed,UK,10,BT60 1ER,47000,Mortgage,0,21857,Paid
662382,41,F,9,Self Employed,UK,90,BT60 2AQ,38000,Own,0,23232,Paid
1015423,42,F,4,Employed,UK,1330,BT71 6SG,50000,Own,0,19020,Defaulted
846792,51,M,17,Self Employed,UK,4330,BT79 9DX,37000,Mortgage,1,25172,Paid
886187,84,M,28,Unemployed,UK,8380,BT9 7JF,41500,Mortgage,0,38201,Defaulted
1095506,23,F,5,Self Employed,UK,1570,BT94 5BD,52500,Own,1,23003,Paid
606264,52,F,4,Employed,UK,1470,CB2 2HD,44000,Own,0,35208,Paid
